ASSET,METRIC,REAL_VAL,REAL_Z,PRICE_Z,GAP,STATUS
TRADFIIAS,N/A,0.0,0.0,0.64,0.0,💸 PURE_SPECULATION
TRADFIAVSF,N/A,0.0,0.0,-2.43,0.0,💸 PURE_SPECULATION
TRADFIGHG,N/A,0.0,0.0,-2.76,0.0,💸 PURE_SPECULATION
TRADFIKSPI,N/A,0.0,0.0,-1.9,0.0,💸 PURE_SPECULATION
TRADFIADBG,N/A,0.0,0.0,-0.18,0.0,💸 PURE_SPECULATION
TRADFICCJ,N/A,0.0,0.0,3.01,0.0,💸 PURE_SPECULATION
TRADFIKLAC,N/A,0.0,0.0,1.33,0.0,💸 PURE_SPECULATION
TRADFISBS,N/A,0.0,0.0,-0.63,0.0,💸 PURE_SPECULATION
TRADFIUSFR,N/A,0.0,0.0,1.91,0.0,💸 PURE_SPECULATION
TRADFICMP,N/A,0.0,0.0,-2.7,0.0,💸 PURE_SPECULATION
TRADFIGPAT,N/A,0.0,0.0,2.19,0.0,💸 PURE_SPECULATION
TRADFIIESC,N/A,0.0,0.0,2.12,0.0,💸 PURE_SPECULATION
TRADFIEMEQ,N/A,0.0,0.0,1.43,0.0,💸 PURE_SPECULATION
TRADFIKOPN,N/A,0.0,0.0,2.6,0.0,💸 PURE_SPECULATION
TRADFIRA,N/A,0.0,0.0,-3.15,0.0,💸 PURE_SPECULATION
TRADFIBMGL,N/A,0.0,0.0,-2.39,0.0,💸 PURE_SPECULATION
TRADFIDRIV,N/A,0.0,0.0,0.95,0.0,💸 PURE_SPECULATION
TRADFIIVRPC,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIJGRW,N/A,0.0,0.0,-1.71,0.0,💸 PURE_SPECULATION
TRADFIDEA,N/A,0.0,0.0,1.48,0.0,💸 PURE_SPECULATION
TRADFIAVPT,N/A,0.0,0.0,2.71,0.0,💸 PURE_SPECULATION
TRADFINSIT,N/A,0.0,0.0,-0.57,0.0,💸 PURE_SPECULATION
TRADFIAMN,N/A,0.0,0.0,-2.49,0.0,💸 PURE_SPECULATION
TRADFISOC,N/A,0.0,0.0,0.94,0.0,💸 PURE_SPECULATION
TRADFIIHD,N/A,0.0,0.0,1.33,0.0,💸 PURE_SPECULATION
TRADFIALLPJ,N/A,0.0,0.0,-2.75,0.0,💸 PURE_SPECULATION
TRADFIAPLY,N/A,0.0,0.0,-2.58,0.0,💸 PURE_SPECULATION
TRADFIIRTR,N/A,0.0,0.0,-1.88,0.0,💸 PURE_SPECULATION
TRADFICERT,N/A,0.0,0.0,-0.27,0.0,💸 PURE_SPECULATION
TRADFIPAPL,N/A,0.0,0.0,2.8,0.0,💸 PURE_SPECULATION
TRADFIGGT,N/A,0.0,0.0,1.42,0.0,💸 PURE_SPECULATION
TRADFIMOS,N/A,0.0,0.0,2.38,0.0,💸 PURE_SPECULATION
TRADFISTRL,N/A,0.0,0.0,-0.66,0.0,💸 PURE_SPECULATION
AVANTIS,N/A,0.0,0.0,-0.24,0.0,💸 PURE_SPECULATION
TRADFINIU,N/A,0.0,0.0,0.1,0.0,💸 PURE_SPECULATION
STAKEDETHER,N/A,0.0,0.0,2.31,0.0,💸 PURE_SPECULATION
TRADFIYTRA,N/A,0.0,0.0,2.05,0.0,💸 PURE_SPECULATION
TRADFISGML,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFIEQWL,N/A,0.0,0.0,-1.73,0.0,💸 PURE_SPECULATION
TRADFITROW,N/A,0.0,0.0,-0.78,0.0,💸 PURE_SPECULATION
TRADFIIHG,N/A,0.0,0.0,-2.73,0.0,💸 PURE_SPECULATION
TRADFICNEY,N/A,0.0,0.0,-2.18,0.0,💸 PURE_SPECULATION
TRADFIAEVA,N/A,0.0,0.0,1.69,0.0,💸 PURE_SPECULATION
TRADFINPFI,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFIGSID,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIMUA,N/A,0.0,0.0,-2.43,0.0,💸 PURE_SPECULATION
TRADFIONON,N/A,0.0,0.0,-0.8,0.0,💸 PURE_SPECULATION
DEEP,N/A,0.0,0.0,1.0,0.0,💸 PURE_SPECULATION
CGETHHASHKEYCLOUD,N/A,0.0,0.0,-3.57,0.0,💸 PURE_SPECULATION
TRADFITSME,N/A,0.0,0.0,1.26,0.0,💸 PURE_SPECULATION
TRADFIPAI,N/A,0.0,0.0,0.58,0.0,💸 PURE_SPECULATION
TRADFIUCO,N/A,0.0,0.0,-1.66,0.0,💸 PURE_SPECULATION
TRADFIFTAIM,N/A,0.0,0.0,0.63,0.0,💸 PURE_SPECULATION
TRADFINWAX.U,N/A,0.0,0.0,-2.75,0.0,💸 PURE_SPECULATION
TRADFIEMTY,N/A,0.0,0.0,0.23,0.0,💸 PURE_SPECULATION
TRADFIAAMI,N/A,0.0,0.0,-0.63,0.0,💸 PURE_SPECULATION
TRADFIMLKN,N/A,0.0,0.0,0.31,0.0,💸 PURE_SPECULATION
TRADFISPBU,N/A,0.0,0.0,-1.99,0.0,💸 PURE_SPECULATION
TRADFISPHQ,N/A,0.0,0.0,-1.56,0.0,💸 PURE_SPECULATION
TRADFINU,N/A,0.0,0.0,-0.15,0.0,💸 PURE_SPECULATION
TRADFIAVGW,N/A,0.0,0.0,2.29,0.0,💸 PURE_SPECULATION
TRADFIRSBT,N/A,0.0,0.0,-1.48,0.0,💸 PURE_SPECULATION
TRADFIADI,N/A,0.0,0.0,-2.39,0.0,💸 PURE_SPECULATION
TRADFICASI,N/A,0.0,0.0,-2.76,0.0,💸 PURE_SPECULATION
TRADFIDFGX,N/A,0.0,0.0,-1.73,0.0,💸 PURE_SPECULATION
TRADFICNO,N/A,0.0,0.0,-0.79,0.0,💸 PURE_SPECULATION
TRADFILNKS,N/A,0.0,0.0,1.98,0.0,💸 PURE_SPECULATION
TRADFIXXV,N/A,0.0,0.0,-1.48,0.0,💸 PURE_SPECULATION
TRADFICDX,N/A,0.0,0.0,-2.16,0.0,💸 PURE_SPECULATION
TRADFIHP,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFIALBPA,N/A,0.0,0.0,2.05,0.0,💸 PURE_SPECULATION
TRADFISAFE,N/A,0.0,0.0,3.24,0.0,💸 PURE_SPECULATION
TRADFIIFN,N/A,0.0,0.0,-1.63,0.0,💸 PURE_SPECULATION
TRADFIBRFH,N/A,0.0,0.0,-0.75,0.0,💸 PURE_SPECULATION
TRADFIOGI,N/A,0.0,0.0,-1.82,0.0,💸 PURE_SPECULATION
TRADFIAFRU,N/A,0.0,0.0,0.52,0.0,💸 PURE_SPECULATION
TRADFIINGN,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFIREZI,N/A,0.0,0.0,-1.17,0.0,💸 PURE_SPECULATION
TRADFICRAQR,N/A,0.0,0.0,1.38,0.0,💸 PURE_SPECULATION
TRADFIIOVA,N/A,0.0,0.0,0.44,0.0,💸 PURE_SPECULATION
TRADFIKMI,N/A,0.0,0.0,-1.58,0.0,💸 PURE_SPECULATION
TRADFIALTI,N/A,0.0,0.0,1.57,0.0,💸 PURE_SPECULATION
TRADFIXIFR,N/A,0.0,0.0,-0.58,0.0,💸 PURE_SPECULATION
TRADFISPFI,N/A,0.0,0.0,1.67,0.0,💸 PURE_SPECULATION
TRADFICAH,N/A,0.0,0.0,-3.17,0.0,💸 PURE_SPECULATION
TRADFICDP,N/A,0.0,0.0,-2.56,0.0,💸 PURE_SPECULATION
TRADFIMBINN,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFIAPWC,N/A,0.0,0.0,0.68,0.0,💸 PURE_SPECULATION
TRADFIGOCT,N/A,0.0,0.0,-0.49,0.0,💸 PURE_SPECULATION
TRADFIARESPB,N/A,0.0,0.0,2.62,0.0,💸 PURE_SPECULATION
TRADFIEQBK,N/A,0.0,0.0,2.27,0.0,💸 PURE_SPECULATION
TRADFIPBJL,N/A,0.0,0.0,-1.36,0.0,💸 PURE_SPECULATION
TRADFIBACCR,N/A,0.0,0.0,-0.22,0.0,💸 PURE_SPECULATION
TRADFIJJSF,N/A,0.0,0.0,-3.47,0.0,💸 PURE_SPECULATION
TRADFIPESI,N/A,0.0,0.0,1.81,0.0,💸 PURE_SPECULATION
THETAFUEL,N/A,0.0,0.0,1.5,0.0,💸 PURE_SPECULATION
TRADFITARK,N/A,0.0,0.0,2.13,0.0,💸 PURE_SPECULATION
TRADFIEFT,N/A,0.0,0.0,-1.89,0.0,💸 PURE_SPECULATION
TRADFISLF,N/A,0.0,0.0,2.42,0.0,💸 PURE_SPECULATION
TRADFICYBN,N/A,0.0,0.0,-3.07,0.0,💸 PURE_SPECULATION
TRADFIHYLS,N/A,0.0,0.0,-1.92,0.0,💸 PURE_SPECULATION
TRADFIIRD,N/A,0.0,0.0,2.28,0.0,💸 PURE_SPECULATION
APTOS,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFIAMDY,N/A,0.0,0.0,1.21,0.0,💸 PURE_SPECULATION
TRADFIMBOT,N/A,0.0,0.0,2.84,0.0,💸 PURE_SPECULATION
TRADFIPOWL,N/A,0.0,0.0,1.77,0.0,💸 PURE_SPECULATION
TRADFIUSVM,N/A,0.0,0.0,-1.09,0.0,💸 PURE_SPECULATION
TRADFIOSBC,N/A,0.0,0.0,1.02,0.0,💸 PURE_SPECULATION
TRADFIPDP,N/A,0.0,0.0,1.59,0.0,💸 PURE_SPECULATION
TRADFIHEAL,N/A,0.0,0.0,-0.19,0.0,💸 PURE_SPECULATION
TRADFIKOYN,N/A,0.0,0.0,-0.94,0.0,💸 PURE_SPECULATION
TRADFIEAT,N/A,0.0,0.0,-0.63,0.0,💸 PURE_SPECULATION
TRADFIFMHI,N/A,0.0,0.0,-2.26,0.0,💸 PURE_SPECULATION
TRADFINATH,N/A,0.0,0.0,2.95,0.0,💸 PURE_SPECULATION
TRADFIUTL,N/A,0.0,0.0,2.36,0.0,💸 PURE_SPECULATION
TRADFINNAVW,N/A,0.0,0.0,2.72,0.0,💸 PURE_SPECULATION
TRADFIUNHG,N/A,0.0,0.0,-1.45,0.0,💸 PURE_SPECULATION
TRADFIBTQ,N/A,0.0,0.0,2.09,0.0,💸 PURE_SPECULATION
TRADFIERTH,N/A,0.0,0.0,0.35,0.0,💸 PURE_SPECULATION
TRADFIYMM,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFIETHM,N/A,0.0,0.0,3.35,0.0,💸 PURE_SPECULATION
TRADFIGSAT,N/A,0.0,0.0,-0.26,0.0,💸 PURE_SPECULATION
TRADFIVEXC,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIXHG,N/A,0.0,0.0,0.07,0.0,💸 PURE_SPECULATION
TRADFITNMG,N/A,0.0,0.0,0.74,0.0,💸 PURE_SPECULATION
TRADFIFG,N/A,0.0,0.0,-0.56,0.0,💸 PURE_SPECULATION
TRADFIHIYY,N/A,0.0,0.0,3.4,0.0,💸 PURE_SPECULATION
TRADFIABBV,N/A,0.0,0.0,-1.56,0.0,💸 PURE_SPECULATION
TRADFICQQQ,N/A,0.0,0.0,-0.83,0.0,💸 PURE_SPECULATION
TRADFIEVMO,N/A,0.0,0.0,-2.36,0.0,💸 PURE_SPECULATION
TRADFIPIO,N/A,0.0,0.0,-0.85,0.0,💸 PURE_SPECULATION
TRADFIQPUX,N/A,0.0,0.0,1.74,0.0,💸 PURE_SPECULATION
TRADFICIOPA,N/A,0.0,0.0,1.39,0.0,💸 PURE_SPECULATION
TRADFIPDT,N/A,0.0,0.0,-1.71,0.0,💸 PURE_SPECULATION
TRADFIPSNY,N/A,0.0,0.0,2.19,0.0,💸 PURE_SPECULATION
TRADFIQQQD,N/A,0.0,0.0,1.1,0.0,💸 PURE_SPECULATION
TRADFIFPEI,N/A,0.0,0.0,-2.66,0.0,💸 PURE_SPECULATION
TRADFIAGNC,N/A,0.0,0.0,-2.49,0.0,💸 PURE_SPECULATION
TRADFIJSM,N/A,0.0,0.0,-1.17,0.0,💸 PURE_SPECULATION
TRADFILYEL,N/A,0.0,0.0,1.8,0.0,💸 PURE_SPECULATION
TRADFIPRVA,N/A,0.0,0.0,-0.11,0.0,💸 PURE_SPECULATION
TRADFIGOGO,N/A,0.0,0.0,-2.72,0.0,💸 PURE_SPECULATION
TRADFIGPRO,N/A,0.0,0.0,1.15,0.0,💸 PURE_SPECULATION
TRADFIYMT,N/A,0.0,0.0,1.71,0.0,💸 PURE_SPECULATION
NIZAGLOBAL2,N/A,0.0,0.0,2.26,0.0,💸 PURE_SPECULATION
TRADFIFYC,N/A,0.0,0.0,1.74,0.0,💸 PURE_SPECULATION
TRADFIIONR,N/A,0.0,0.0,-1.29,0.0,💸 PURE_SPECULATION
TRADFIRDWR,N/A,0.0,0.0,2.34,0.0,💸 PURE_SPECULATION
TRADFITNET,N/A,0.0,0.0,-2.57,0.0,💸 PURE_SPECULATION
TRADFIEIM,N/A,0.0,0.0,-2.8,0.0,💸 PURE_SPECULATION
TRADFIHSAI,N/A,0.0,0.0,-0.69,0.0,💸 PURE_SPECULATION
TRADFIQS,N/A,0.0,0.0,1.86,0.0,💸 PURE_SPECULATION
TRADFIRNG,N/A,0.0,0.0,2.85,0.0,💸 PURE_SPECULATION
TRADFIMYD,N/A,0.0,0.0,-0.47,0.0,💸 PURE_SPECULATION
TRADFIBSJT,N/A,0.0,0.0,-1.64,0.0,💸 PURE_SPECULATION
TRADFIQDTY,N/A,0.0,0.0,2.88,0.0,💸 PURE_SPECULATION
TRADFIVUSB,N/A,0.0,0.0,0.65,0.0,💸 PURE_SPECULATION
TRADFIRUBI,N/A,0.0,0.0,-2.24,0.0,💸 PURE_SPECULATION
TRADFILGCY,N/A,0.0,0.0,3.08,0.0,💸 PURE_SPECULATION
TRADFIZJK,N/A,0.0,0.0,-2.76,0.0,💸 PURE_SPECULATION
HASHKEYECOPOINTS,N/A,0.0,0.0,1.64,0.0,💸 PURE_SPECULATION
TRADFIPOLE,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIDTSS,N/A,0.0,0.0,-2.58,0.0,💸 PURE_SPECULATION
TRADFIIVDA,N/A,0.0,0.0,-0.68,0.0,💸 PURE_SPECULATION
TRADFIORKT,N/A,0.0,0.0,-0.76,0.0,💸 PURE_SPECULATION
TRADFIATLCL,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFIHYLN,N/A,0.0,0.0,0.46,0.0,💸 PURE_SPECULATION
TRADFIBUG,N/A,0.0,0.0,2.2,0.0,💸 PURE_SPECULATION
TRADFIYANG,N/A,0.0,0.0,2.25,0.0,💸 PURE_SPECULATION
TRADFITWG,N/A,0.0,0.0,-0.52,0.0,💸 PURE_SPECULATION
TRADFIMFI,N/A,0.0,0.0,0.3,0.0,💸 PURE_SPECULATION
TRADFINMT,N/A,0.0,0.0,2.96,0.0,💸 PURE_SPECULATION
TRADFIXMAG,N/A,0.0,0.0,-2.24,0.0,💸 PURE_SPECULATION
TRADFIBALY,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFIFGNX,N/A,0.0,0.0,2.57,0.0,💸 PURE_SPECULATION
TRADFIVREX,N/A,0.0,0.0,-0.82,0.0,💸 PURE_SPECULATION
TRADFIKYIV,N/A,0.0,0.0,2.77,0.0,💸 PURE_SPECULATION
TRADFIGOU,N/A,0.0,0.0,-0.62,0.0,💸 PURE_SPECULATION
TRADFINRXP,N/A,0.0,0.0,0.29,0.0,💸 PURE_SPECULATION
TRADFIRDGT,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFIBXC,N/A,0.0,0.0,0.74,0.0,💸 PURE_SPECULATION
TRADFISKOR,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIFRMI,N/A,0.0,0.0,2.23,0.0,💸 PURE_SPECULATION
TRADFIGEVX,N/A,0.0,0.0,-0.72,0.0,💸 PURE_SPECULATION
TRADFISAIC,N/A,0.0,0.0,-2.13,0.0,💸 PURE_SPECULATION
TRADFIFCOR,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
TRADFIWAL,N/A,0.0,0.0,-2.55,0.0,💸 PURE_SPECULATION
TRADFIZION,N/A,0.0,0.0,2.21,0.0,💸 PURE_SPECULATION
TRADFISTAG,N/A,0.0,0.0,-1.1,0.0,💸 PURE_SPECULATION
TRADFILPAA,N/A,0.0,0.0,3.74,0.0,💸 PURE_SPECULATION
TRADFIFTSL,N/A,0.0,0.0,2.61,0.0,💸 PURE_SPECULATION
TRADFIFCRS,N/A,0.0,0.0,-2.52,0.0,💸 PURE_SPECULATION
TRADFIAIP,N/A,0.0,0.0,2.62,0.0,💸 PURE_SPECULATION
TRADFIAIXI,N/A,0.0,0.0,-1.96,0.0,💸 PURE_SPECULATION
TRADFIGIS,N/A,0.0,0.0,-2.76,0.0,💸 PURE_SPECULATION
TRADFISLGPI,N/A,0.0,0.0,-1.09,0.0,💸 PURE_SPECULATION
TRADFIEVOX,N/A,0.0,0.0,-1.49,0.0,💸 PURE_SPECULATION
TRADFIPCAR,N/A,0.0,0.0,-2.64,0.0,💸 PURE_SPECULATION
TRADFISVRN,N/A,0.0,0.0,-2.19,0.0,💸 PURE_SPECULATION
TRADFINWPX,N/A,0.0,0.0,-1.13,0.0,💸 PURE_SPECULATION
TRADFIOPENZ,N/A,0.0,0.0,0.56,0.0,💸 PURE_SPECULATION
TRADFIICLR,N/A,0.0,0.0,-1.76,0.0,💸 PURE_SPECULATION
TRADFIXME,N/A,0.0,0.0,0.13,0.0,💸 PURE_SPECULATION
TRADFIVGM,N/A,0.0,0.0,-2.98,0.0,💸 PURE_SPECULATION
TRADFILEVI,N/A,0.0,0.0,-1.15,0.0,💸 PURE_SPECULATION
TRADFIARKK,N/A,0.0,0.0,2.15,0.0,💸 PURE_SPECULATION
TRADFIIGCB,N/A,0.0,0.0,-0.56,0.0,💸 PURE_SPECULATION
TRADFISPYM,N/A,0.0,0.0,-1.81,0.0,💸 PURE_SPECULATION
TRADFIPAAA,N/A,0.0,0.0,2.56,0.0,💸 PURE_SPECULATION
TRADFIREM,N/A,0.0,0.0,-2.4,0.0,💸 PURE_SPECULATION
TRADFIWK,N/A,0.0,0.0,-2.63,0.0,💸 PURE_SPECULATION
TRADFIPUBM,N/A,0.0,0.0,0.19,0.0,💸 PURE_SPECULATION
TRADFIBEAM,N/A,0.0,0.0,-2.99,0.0,💸 PURE_SPECULATION
TRADFIBWG,N/A,0.0,0.0,-1.76,0.0,💸 PURE_SPECULATION
TRADFIGAB,N/A,0.0,0.0,1.89,0.0,💸 PURE_SPECULATION
TRADFIGJUL,N/A,0.0,0.0,-3.48,0.0,💸 PURE_SPECULATION
TRADFIOKYO,N/A,0.0,0.0,1.43,0.0,💸 PURE_SPECULATION
TRADFISGA,N/A,0.0,0.0,0.25,0.0,💸 PURE_SPECULATION
TRADFIINTL,N/A,0.0,0.0,-2.15,0.0,💸 PURE_SPECULATION
TRADFIDFSCW,N/A,0.0,0.0,2.35,0.0,💸 PURE_SPECULATION
TRADFIGSUS,N/A,0.0,0.0,-1.65,0.0,💸 PURE_SPECULATION
TRADFIRITMPA,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIATPC,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFIRILYT,N/A,0.0,0.0,1.02,0.0,💸 PURE_SPECULATION
TRADFINTAP,N/A,0.0,0.0,0.04,0.0,💸 PURE_SPECULATION
TRADFIITDF,N/A,0.0,0.0,0.22,0.0,💸 PURE_SPECULATION
METEORA,N/A,0.0,0.0,-1.39,0.0,💸 PURE_SPECULATION
TRADFIMGM,N/A,0.0,0.0,-0.04,0.0,💸 PURE_SPECULATION
TRADFIYSEP,N/A,0.0,0.0,-0.99,0.0,💸 PURE_SPECULATION
TRADFIGRWG,N/A,0.0,0.0,-0.81,0.0,💸 PURE_SPECULATION
TRADFIKLXE,N/A,0.0,0.0,-0.04,0.0,💸 PURE_SPECULATION
TRADFITXXD,N/A,0.0,0.0,-0.67,0.0,💸 PURE_SPECULATION
TRADFIIONL,N/A,0.0,0.0,1.57,0.0,💸 PURE_SPECULATION
TRADFILAMR,N/A,0.0,0.0,-2.57,0.0,💸 PURE_SPECULATION
TRADFIVGLT,N/A,0.0,0.0,-1.12,0.0,💸 PURE_SPECULATION
TRADFICOTG,N/A,0.0,0.0,-0.37,0.0,💸 PURE_SPECULATION
TRADFIAVGO,N/A,0.0,0.0,2.0,0.0,💸 PURE_SPECULATION
TRADFILCFY,N/A,0.0,0.0,0.22,0.0,💸 PURE_SPECULATION
TRADFIFNX,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFIGSG,N/A,0.0,0.0,-1.87,0.0,💸 PURE_SPECULATION
TRADFIPICK,N/A,0.0,0.0,-2.06,0.0,💸 PURE_SPECULATION
TRADFISF,N/A,0.0,0.0,1.14,0.0,💸 PURE_SPECULATION
TRADFIIMAX,N/A,0.0,0.0,1.14,0.0,💸 PURE_SPECULATION
TRADFIMNRS,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIMDXG,N/A,0.0,0.0,0.97,0.0,💸 PURE_SPECULATION
TRADFICELU,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFIFAST,N/A,0.0,0.0,-2.19,0.0,💸 PURE_SPECULATION
TRADFIRGLO,N/A,0.0,0.0,-1.93,0.0,💸 PURE_SPECULATION
TRADFIVCIT,N/A,0.0,0.0,-2.11,0.0,💸 PURE_SPECULATION
TRADFIQQQH,N/A,0.0,0.0,1.08,0.0,💸 PURE_SPECULATION
TRADFINUWE,N/A,0.0,0.0,1.14,0.0,💸 PURE_SPECULATION
TRADFITPG,N/A,0.0,0.0,2.81,0.0,💸 PURE_SPECULATION
TRADFICWI,N/A,0.0,0.0,-1.97,0.0,💸 PURE_SPECULATION
TRADFIMEME,N/A,0.0,0.0,2.55,0.0,💸 PURE_SPECULATION
TRADFIHCACU,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFISNOV,N/A,0.0,0.0,-2.41,0.0,💸 PURE_SPECULATION
TRADFION,N/A,0.0,0.0,0.02,0.0,💸 PURE_SPECULATION
TRADFIDNOW,N/A,0.0,0.0,0.17,0.0,💸 PURE_SPECULATION
TRADFIVPV,N/A,0.0,0.0,-0.47,0.0,💸 PURE_SPECULATION
TRADFIMETPA,N/A,0.0,0.0,1.58,0.0,💸 PURE_SPECULATION
TRADFISFPC,N/A,0.0,0.0,0.8,0.0,💸 PURE_SPECULATION
TRADFIDIVL,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIAYI,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFIBIPPB,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFILASE,N/A,0.0,0.0,2.46,0.0,💸 PURE_SPECULATION
TRADFICAE,N/A,0.0,0.0,1.77,0.0,💸 PURE_SPECULATION
TRADFICSB,N/A,0.0,0.0,-0.99,0.0,💸 PURE_SPECULATION
TRADFITNDM,N/A,0.0,0.0,-3.03,0.0,💸 PURE_SPECULATION
TRADFIVS,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFIANY,N/A,0.0,0.0,-1.25,0.0,💸 PURE_SPECULATION
TRADFIEE,N/A,0.0,0.0,-0.64,0.0,💸 PURE_SPECULATION
TRADFIHTLM,N/A,0.0,0.0,-1.97,0.0,💸 PURE_SPECULATION
TRADFIHUMN,N/A,0.0,0.0,-2.66,0.0,💸 PURE_SPECULATION
TRADFIGBR,N/A,0.0,0.0,2.32,0.0,💸 PURE_SPECULATION
TRADFIORCX,N/A,0.0,0.0,1.88,0.0,💸 PURE_SPECULATION
TRADFIPFS,N/A,0.0,0.0,2.23,0.0,💸 PURE_SPECULATION
TRADFIAPUE,N/A,0.0,0.0,-1.9,0.0,💸 PURE_SPECULATION
TRADFIAKR,N/A,0.0,0.0,2.14,0.0,💸 PURE_SPECULATION
ASTHERUSSTAKEDBNB,N/A,0.0,0.0,0.29,0.0,💸 PURE_SPECULATION
TRADFISMMV,N/A,0.0,0.0,-0.23,0.0,💸 PURE_SPECULATION
TRADFIFETH,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFIFAD,N/A,0.0,0.0,-0.7,0.0,💸 PURE_SPECULATION
TRADFIBDX,N/A,0.0,0.0,-1.7,0.0,💸 PURE_SPECULATION
TRADFITAOX,N/A,0.0,0.0,2.81,0.0,💸 PURE_SPECULATION
TRADFIXPL,N/A,0.0,0.0,-1.1,0.0,💸 PURE_SPECULATION
TRADFISKY,N/A,0.0,0.0,-0.72,0.0,💸 PURE_SPECULATION
TRADFIEMMF,N/A,0.0,0.0,-1.4,0.0,💸 PURE_SPECULATION
TRADFISYRE,N/A,0.0,0.0,-0.18,0.0,💸 PURE_SPECULATION
TRADFICOFPJ,N/A,0.0,0.0,0.48,0.0,💸 PURE_SPECULATION
SHIBAINU,N/A,0.0,0.0,1.49,0.0,💸 PURE_SPECULATION
TRADFIBKV,N/A,0.0,0.0,0.68,0.0,💸 PURE_SPECULATION
TRADFIDBAW,N/A,0.0,0.0,-3.1,0.0,💸 PURE_SPECULATION
TRADFICHSCN,N/A,0.0,0.0,1.98,0.0,💸 PURE_SPECULATION
CHEEMSTOKEN,N/A,0.0,0.0,-1.85,0.0,💸 PURE_SPECULATION
TRADFISGVT,N/A,0.0,0.0,2.91,0.0,💸 PURE_SPECULATION
TRADFIARRPC,N/A,0.0,0.0,-1.89,0.0,💸 PURE_SPECULATION
TRADFIASUR,N/A,0.0,0.0,2.58,0.0,💸 PURE_SPECULATION
TRADFIBU,N/A,0.0,0.0,-1.45,0.0,💸 PURE_SPECULATION
TRADFICVNX,N/A,0.0,0.0,1.58,0.0,💸 PURE_SPECULATION
TRADFIIDVO,N/A,0.0,0.0,-1.08,0.0,💸 PURE_SPECULATION
TRADFISUNE,N/A,0.0,0.0,-0.72,0.0,💸 PURE_SPECULATION
TRADFIALCO,N/A,0.0,0.0,-3.14,0.0,💸 PURE_SPECULATION
TRADFIIDUB,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFIHLF,N/A,0.0,0.0,2.06,0.0,💸 PURE_SPECULATION
TRADFIVFMO,N/A,0.0,0.0,0.66,0.0,💸 PURE_SPECULATION
TRADFIMSTI,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIBTCS,N/A,0.0,0.0,0.38,0.0,💸 PURE_SPECULATION
TRADFINIE,N/A,0.0,0.0,-1.58,0.0,💸 PURE_SPECULATION
TRADFINCIQ,N/A,0.0,0.0,2.33,0.0,💸 PURE_SPECULATION
TRADFIBIP,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFISATS,N/A,0.0,0.0,2.4,0.0,💸 PURE_SPECULATION
TRADFIINTG,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIVMAR,N/A,0.0,0.0,-2.18,0.0,💸 PURE_SPECULATION
TRADFIPCTY,N/A,0.0,0.0,1.09,0.0,💸 PURE_SPECULATION
TRADFIYBIT,N/A,0.0,0.0,2.21,0.0,💸 PURE_SPECULATION
TRADFIAPLD,N/A,0.0,0.0,1.81,0.0,💸 PURE_SPECULATION
TRADFIEQIN,N/A,0.0,0.0,-1.75,0.0,💸 PURE_SPECULATION
TRADFIPULT,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
